DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,6,1,0,0,0.4530
1,2013,6,1,1,0,0.4413
1,2013,6,1,2,0,0.4610
1,2013,6,1,3,0,0.4475
1,2013,6,1,4,0,0.4447
1,2013,6,1,5,0,0.4670
1,2013,6,1,6,0,0.4521
1,2013,6,1,7,0,0.4371
1,2013,6,1,8,0,0.2008
1,2013,6,1,9,0,0.4416
1,2013,6,1,10,0,0.4326
1,2013,6,1,11,0,0.4499
1,2013,6,1,12,0,0.4426
1,2013,6,1,13,0,0.4426
1,2013,6,1,14,0,0.4214
1,2013,6,1,15,0,0.4464
1,2013,6,1,16,0,0.2542
1,2013,6,1,17,0,0.2542
1,2013,6,1,18,0,0.4598
1,2013,6,1,19,0,0.4457
1,2013,6,1,20,0,0.4381
1,2013,6,1,21,0,0.1715
1,2013,6,1,22,0,0.4516
1,2013,6,1,23,0,0.4467
1,2013,6,2,0,0,0.4455
1,2013,6,2,1,0,0.4416
1,2013,6,2,2,0,0.4701
1,2013,6,2,3,0,0.4381
1,2013,6,2,4,0,0.4391
1,2013,6,2,5,0,0.4423
1,2013,6,2,6,0,0.4696
1,2013,6,2,7,0,0.4481
1,2013,6,2,8,0,0.4726
1,2013,6,2,9,0,0.4847
1,2013,6,2,10,0,0.4708
1,2013,6,2,11,0,0.4818
1,2013,6,2,12,0,0.4471
1,2013,6,2,13,0,0.4451
1,2013,6,2,14,0,0.4444
1,2013,6,2,15,0,0.3433
1,2013,6,2,16,0,0.4837
1,2013,6,2,17,0,0.2514
1,2013,6,2,18,0,0.4443
1,2013,6,2,19,0,0.2699
1,2013,6,2,20,0,0.2892
1,2013,6,2,21,0,0.4762
1,2013,6,2,22,0,0.4745
1,2013,6,2,23,0,0.0000
1,2013,6,3,0,0,0.4492
1,2013,6,3,1,0,0.0000
1,2013,6,3,2,0,0.0000
1,2013,6,3,3,0,0.0000
1,2013,6,3,4,0,0.0000
1,2013,6,3,5,0,0.0000
1,2013,6,3,6,0,0.0000
1,2013,6,3,7,0,0.0000
1,2013,6,3,8,0,0.0000
1,2013,6,3,9,0,0.0000
1,2013,6,3,10,0,0.4671
1,2013,6,3,11,0,0.4863
1,2013,6,3,12,0,0.4337
1,2013,6,3,13,0,0.4507
1,2013,6,3,14,0,0.4847
1,2013,6,3,15,0,0.1594
1,2013,6,3,16,0,0.1386
1,2013,6,3,17,0,0.1663
1,2013,6,3,18,0,0.0000
1,2013,6,3,19,0,0.0000
1,2013,6,3,20,0,0.0000
1,2013,6,3,21,0,0.0000
1,2013,6,3,22,0,0.0000
1,2013,6,3,23,0,0.0000
1,2013,6,4,0,0,0.0000
1,2013,6,4,1,0,0.0000
1,2013,6,4,2,0,0.0000
1,2013,6,4,3,0,0.0000
1,2013,6,4,4,0,0.0000
1,2013,6,4,5,0,0.0000
1,2013,6,4,6,0,0.0000
1,2013,6,4,7,0,0.0000
1,2013,6,4,8,0,0.0000
1,2013,6,4,9,0,0.4935
1,2013,6,4,10,0,0.4852
1,2013,6,4,11,0,0.5349
1,2013,6,4,12,0,0.4557
1,2013,6,4,13,0,0.4473
1,2013,6,4,14,0,0.3133
1,2013,6,4,15,0,0.4300
1,2013,6,4,16,0,0.4427
1,2013,6,4,17,0,0.4750
1,2013,6,4,18,0,0.4519
1,2013,6,4,19,0,0.4505
1,2013,6,4,20,0,0.4536
1,2013,6,4,21,0,0.4630
1,2013,6,4,22,0,0.4421
1,2013,6,4,23,0,0.4405
1,2013,6,5,0,0,0.2749
1,2013,6,5,1,0,0.4555
1,2013,6,5,2,0,0.2922
1,2013,6,5,3,0,0.2695
1,2013,6,5,4,0,0.2650
1,2013,6,5,5,0,0.4681
1,2013,6,5,6,0,0.4708
1,2013,6,5,7,0,0.4604
1,2013,6,5,8,0,0.4554
1,2013,6,5,9,0,0.4823
1,2013,6,5,10,0,0.4899
1,2013,6,5,11,0,0.4914
1,2013,6,5,12,0,0.0000
1,2013,6,5,13,0,0.4670
1,2013,6,5,14,0,0.4582
1,2013,6,5,15,0,0.4393
1,2013,6,5,16,0,0.4444
1,2013,6,5,17,0,0.3580
1,2013,6,5,18,0,0.3191
1,2013,6,5,19,0,0.3086
1,2013,6,5,20,0,0.3124
1,2013,6,5,21,0,0.3363
1,2013,6,5,22,0,0.3091
1,2013,6,5,23,0,0.3111
1,2013,6,6,0,0,0.3111
1,2013,6,6,1,0,0.3329
1,2013,6,6,2,0,0.3047
1,2013,6,6,3,0,0.3098
1,2013,6,6,4,0,0.3277
1,2013,6,6,5,0,0.3007
1,2013,6,6,6,0,0.3323
1,2013,6,6,7,0,0.3051
1,2013,6,6,8,0,0.1495
1,2013,6,6,9,0,0.1495
1,2013,6,6,10,0,0.3659
1,2013,6,6,11,0,0.3143
1,2013,6,6,12,0,0.3201
1,2013,6,6,13,0,0.3031
1,2013,6,6,14,0,0.3383
1,2013,6,6,15,0,0.3034
1,2013,6,6,16,0,0.0000
1,2013,6,6,17,0,0.3337
1,2013,6,6,18,0,0.0000
1,2013,6,6,19,0,0.0000
1,2013,6,6,20,0,0.3362
1,2013,6,6,21,0,0.3483
1,2013,6,6,22,0,0.3086
1,2013,6,6,23,0,0.3010
1,2013,6,7,0,0,0.3024
1,2013,6,7,1,0,0.3287
1,2013,6,7,2,0,0.3246
1,2013,6,7,3,0,0.2930
1,2013,6,7,4,0,0.3015
1,2013,6,7,5,0,0.3015
1,2013,6,7,6,0,0.3246
1,2013,6,7,7,0,0.3053
1,2013,6,7,8,0,0.3089
1,2013,6,7,9,0,0.3369
1,2013,6,7,10,0,0.3094
1,2013,6,7,11,0,0.3432
1,2013,6,7,12,0,0.3054
1,2013,6,7,13,0,0.1481
1,2013,6,7,14,0,0.3273
1,2013,6,7,15,0,0.3004
1,2013,6,7,16,0,0.3122
1,2013,6,7,17,0,0.3321
1,2013,6,7,18,0,0.3201
1,2013,6,7,19,0,0.3068
1,2013,6,7,20,0,0.3166
1,2013,6,7,21,0,0.3411
1,2013,6,7,22,0,0.3188
1,2013,6,7,23,0,0.3118
1,2013,6,8,0,0,0.3299
1,2013,6,8,1,0,0.3299
1,2013,6,8,2,0,0.3468
1,2013,6,8,3,0,0.3089
1,2013,6,8,4,0,0.3108
1,2013,6,8,5,0,0.3204
1,2013,6,8,6,0,0.3322
1,2013,6,8,7,0,0.3056
1,2013,6,8,8,0,0.3264
1,2013,6,8,9,0,0.3382
1,2013,6,8,10,0,0.3309
1,2013,6,8,11,0,0.3309
1,2013,6,8,12,0,0.3076
1,2013,6,8,13,0,0.3076
1,2013,6,8,14,0,0.3142
1,2013,6,8,15,0,0.3142
1,2013,6,8,16,0,0.3025
1,2013,6,8,17,0,0.3367
1,2013,6,8,18,0,0.3183
1,2013,6,8,19,0,0.3048
1,2013,6,8,20,0,0.0000
1,2013,6,8,21,0,0.0000
1,2013,6,8,22,0,0.0000
1,2013,6,8,23,0,0.0000
1,2013,6,9,0,0,0.0000
1,2013,6,9,1,0,0.0000
1,2013,6,9,2,0,0.0000
1,2013,6,9,3,0,0.0000
1,2013,6,9,4,0,0.0000
1,2013,6,9,5,0,0.0000
1,2013,6,9,6,0,0.0000
1,2013,6,9,7,0,0.3070
1,2013,6,9,8,0,0.0000
1,2013,6,9,9,0,0.3054
1,2013,6,9,10,0,0.3067
1,2013,6,9,11,0,0.1515
1,2013,6,9,12,0,0.3415
1,2013,6,9,13,0,0.3326
1,2013,6,9,14,0,0.3277
1,2013,6,9,15,0,0.3100
1,2013,6,9,16,0,0.3281
1,2013,6,9,17,0,0.3412
1,2013,6,9,18,0,0.3343
1,2013,6,9,19,0,0.3104
1,2013,6,9,20,0,0.3355
1,2013,6,9,21,0,0.3376
1,2013,6,9,22,0,0.3090
1,2013,6,9,23,0,0.3139
1,2013,6,10,0,0,0.3456
1,2013,6,10,1,0,0.1476
1,2013,6,10,2,0,0.3231
1,2013,6,10,3,0,0.3053
1,2013,6,10,4,0,0.3215
1,2013,6,10,5,0,0.3220
