DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,5,1,0,0,0.4183
1,2013,5,1,1,0,0.4272
1,2013,5,1,2,0,0.4182
1,2013,5,1,3,0,0.4451
1,2013,5,1,4,0,0.4499
1,2013,5,1,5,0,0.4417
1,2013,5,1,6,0,0.4392
1,2013,5,1,7,0,0.4237
1,2013,5,1,8,0,0.2008
1,2013,5,1,9,0,0.4528
1,2013,5,1,10,0,0.3741
1,2013,5,1,11,0,0.0000
1,2013,5,1,12,0,0.0212
1,2013,5,1,13,0,0.4569
1,2013,5,1,14,0,0.4633
1,2013,5,1,15,0,0.3077
1,2013,5,1,16,0,0.4201
1,2013,5,1,17,0,0.4207
1,2013,5,1,18,0,0.2872
1,2013,5,1,19,0,0.3045
1,2013,5,1,20,0,0.3068
1,2013,5,1,21,0,0.4351
1,2013,5,1,22,0,0.4187
1,2013,5,1,23,0,0.4097
1,2013,5,2,0,0,0.2579
1,2013,5,2,1,0,0.4326
1,2013,5,2,2,0,0.4268
1,2013,5,2,3,0,0.4671
1,2013,5,2,4,0,0.4671
1,2013,5,2,5,0,0.4171
1,2013,5,2,6,0,0.4266
1,2013,5,2,7,0,0.4260
1,2013,5,2,8,0,0.4418
1,2013,5,2,9,0,0.4326
1,2013,5,2,10,0,0.0000
1,2013,5,2,11,0,0.4287
1,2013,5,2,12,0,0.4394
1,2013,5,2,13,0,0.4318
1,2013,5,2,14,0,0.4338
1,2013,5,2,15,0,0.4332
1,2013,5,2,16,0,0.4473
1,2013,5,2,17,0,0.4473
1,2013,5,2,18,0,0.4067
1,2013,5,2,19,0,0.3986
1,2013,5,2,20,0,0.4361
1,2013,5,2,21,0,0.4579
1,2013,5,2,22,0,0.2661
1,2013,5,2,23,0,0.4214
1,2013,5,3,0,0,0.3724
1,2013,5,3,1,0,0.4405
1,2013,5,3,2,0,0.4484
1,2013,5,3,3,0,0.2610
1,2013,5,3,4,0,0.2610
1,2013,5,3,5,0,0.4604
1,2013,5,3,6,0,0.4399
1,2013,5,3,7,0,0.0000
1,2013,5,3,8,0,0.0000
