DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,10,1,0,0,0.1457
1,2013,10,1,1,0,0.1610
1,2013,10,1,2,0,0.1514
1,2013,10,1,3,0,0.1557
1,2013,10,1,4,0,0.1675
1,2013,10,1,5,0,0.1496
1,2013,10,1,6,0,0.1489
1,2013,10,1,7,0,0.1840
1,2013,10,1,8,0,0.1339
1,2013,10,1,9,0,0.1534
1,2013,10,1,10,0,0.1345
1,2013,10,1,11,0,0.1247
1,2013,10,1,12,0,0.1247
1,2013,10,1,13,0,0.1422
1,2013,10,1,14,0,0.1516
1,2013,10,1,15,0,0.1466
1,2013,10,1,16,0,0.1454
1,2013,10,1,17,0,0.1418
1,2013,10,1,18,0,0.1403
1,2013,10,1,19,0,0.1601
1,2013,10,1,20,0,0.1358
1,2013,10,1,21,0,0.1398
1,2013,10,1,22,0,0.1367
1,2013,10,1,23,0,0.1125
1,2013,10,2,0,0,0.1438
1,2013,10,2,1,0,0.0148
1,2013,10,2,2,0,0.0148
1,2013,10,2,3,0,0.0151
1,2013,10,2,4,0,0.0151
1,2013,10,2,5,0,0.0151
1,2013,10,2,6,0,0.1148
1,2013,10,2,7,0,0.1624
1,2013,10,2,8,0,0.1377
1,2013,10,2,9,0,0.1574
1,2013,10,2,10,0,0.0000
1,2013,10,2,11,0,0.1809
1,2013,10,2,12,0,0.1559
1,2013,10,2,13,0,0.1163
1,2013,10,2,14,0,0.1498
1,2013,10,2,15,0,0.1611
1,2013,10,2,16,0,0.1213
1,2013,10,2,17,0,0.1592
1,2013,10,2,18,0,0.1805
1,2013,10,2,19,0,0.1793
1,2013,10,2,20,0,0.1186
1,2013,10,2,21,0,0.1300
1,2013,10,2,22,0,0.1205
1,2013,10,2,23,0,0.1631
1,2013,10,3,0,0,0.1775
1,2013,10,3,1,0,0.1099
1,2013,10,3,2,0,0.1339
1,2013,10,3,3,0,0.1525
1,2013,10,3,4,0,0.1732
1,2013,10,3,5,0,0.1795
1,2013,10,3,6,0,0.1749
1,2013,10,3,7,0,0.1876
1,2013,10,3,8,0,0.1569
1,2013,10,3,9,0,0.1594
1,2013,10,3,10,0,0.1685
1,2013,10,3,11,0,0.1441
1,2013,10,3,12,0,0.1603
1,2013,10,3,13,0,0.1594
1,2013,10,3,14,0,0.1400
1,2013,10,3,15,0,0.1665
1,2013,10,3,16,0,0.1479
1,2013,10,3,17,0,0.1148
1,2013,10,3,18,0,0.1249
1,2013,10,3,19,0,0.1831
1,2013,10,3,20,0,0.1716
1,2013,10,3,21,0,0.1692
1,2013,10,3,22,0,0.1708
1,2013,10,3,23,0,0.1708
1,2013,10,4,0,0,0.1562
