DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,3,1,0,0,0.3032
1,2013,3,1,1,0,0.3348
1,2013,3,1,2,0,0.3127
1,2013,3,1,3,0,0.1490
1,2013,3,1,4,0,0.1429
1,2013,3,1,5,0,0.3057
1,2013,3,1,6,0,0.1501
1,2013,3,1,7,0,0.3289
1,2013,3,1,8,0,0.3240
1,2013,3,1,9,0,0.3741
1,2013,3,1,10,0,0.3741
1,2013,3,1,11,0,0.3393
1,2013,3,1,12,0,0.3473
1,2013,3,1,13,0,0.0353
1,2013,3,1,14,0,0.0381
1,2013,3,1,15,0,0.0315
1,2013,3,1,16,0,0.0315
1,2013,3,1,17,0,0.0315
1,2013,3,1,18,0,0.0315
1,2013,3,1,19,0,0.0427
1,2013,3,1,20,0,0.0444
1,2013,3,1,21,0,0.0450
1,2013,3,1,22,0,0.0614
1,2013,3,1,23,0,0.0614
1,2013,3,2,0,0,0.0419
1,2013,3,2,1,0,0.0557
1,2013,3,2,2,0,0.0592
1,2013,3,2,3,0,0.0398
1,2013,3,2,4,0,0.0586
1,2013,3,2,5,0,0.0289
1,2013,3,2,6,0,0.0359
1,2013,3,2,7,0,0.0670
1,2013,3,2,8,0,0.0602
1,2013,3,2,9,0,0.0370
1,2013,3,2,10,0,0.0370
1,2013,3,2,11,0,0.0000
1,2013,3,2,12,0,0.0414
1,2013,3,2,13,0,0.0000
1,2013,3,2,14,0,0.0358
1,2013,3,2,15,0,0.0000
1,2013,3,2,16,0,0.0243
1,2013,3,2,17,0,0.0370
1,2013,3,2,18,0,0.0370
1,2013,3,2,19,0,0.0288
1,2013,3,2,20,0,0.0319
1,2013,3,2,21,0,0.0319
1,2013,3,2,22,0,0.0319
1,2013,3,2,23,0,0.0433
1,2013,3,3,0,0,0.0363
1,2013,3,3,1,0,0.0376
1,2013,3,3,2,0,0.0423
1,2013,3,3,3,0,0.0423
1,2013,3,3,4,0,0.0347
1,2013,3,3,5,0,0.0281
1,2013,3,3,6,0,0.0371
1,2013,3,3,7,0,0.0466
1,2013,3,3,8,0,0.0427
1,2013,3,3,9,0,0.0372
1,2013,3,3,10,0,0.0194
1,2013,3,3,11,0,0.0000
1,2013,3,3,12,0,0.0329
1,2013,3,3,13,0,0.0306
1,2013,3,3,14,0,0.0314
1,2013,3,3,15,0,0.0314
1,2013,3,3,16,0,0.0359
1,2013,3,3,17,0,0.0359
1,2013,3,3,18,0,0.0386
1,2013,3,3,19,0,0.1414
1,2013,3,3,20,0,0.1565
1,2013,3,3,21,0,0.1827
1,2013,3,3,22,0,0.1541
1,2013,3,3,23,0,0.1542
1,2013,3,4,0,0,0.2391
1,2013,3,4,1,0,0.1963
1,2013,3,4,2,0,0.1769
1,2013,3,4,3,0,0.1868
1,2013,3,4,4,0,0.1819
1,2013,3,4,5,0,0.1705
1,2013,3,4,6,0,0.1793
1,2013,3,4,7,0,0.1797
1,2013,3,4,8,0,0.1626
1,2013,3,4,9,0,0.1647
1,2013,3,4,10,0,0.1539
1,2013,3,4,11,0,0.1630
1,2013,3,4,12,0,0.1700
1,2013,3,4,13,0,0.1479
1,2013,3,4,14,0,0.1531
1,2013,3,4,15,0,0.1614
1,2013,3,4,16,0,0.1775
1,2013,3,4,17,0,0.1543
1,2013,3,4,18,0,0.1543
1,2013,3,4,19,0,0.1658
1,2013,3,4,20,0,0.1586
1,2013,3,4,21,0,0.1842
1,2013,3,4,22,0,0.1583
1,2013,3,4,23,0,0.1636
1,2013,3,5,0,0,0.1606
1,2013,3,5,1,0,0.1653
1,2013,3,5,2,0,0.1503
1,2013,3,5,3,0,0.1503
1,2013,3,5,4,0,0.1694
1,2013,3,5,5,0,0.1833
1,2013,3,5,6,0,0.1520
1,2013,3,5,7,0,0.1816
1,2013,3,5,8,0,0.1503
1,2013,3,5,9,0,0.1638
1,2013,3,5,10,0,0.1551
1,2013,3,5,11,0,0.0000
1,2013,3,5,12,0,0.1625
1,2013,3,5,13,0,0.1391
1,2013,3,5,14,0,0.1472
1,2013,3,5,15,0,0.1641
1,2013,3,5,16,0,0.1613
1,2013,3,5,17,0,0.1539
1,2013,3,5,18,0,0.1590
1,2013,3,5,19,0,0.1653
1,2013,3,5,20,0,0.1637
1,2013,3,5,21,0,0.1591
1,2013,3,5,22,0,0.1702
1,2013,3,5,23,0,0.1638
1,2013,3,6,0,0,0.1481
1,2013,3,6,1,0,0.1843
1,2013,3,6,2,0,0.1732
1,2013,3,6,3,0,0.1652
1,2013,3,6,4,0,0.1640
1,2013,3,6,5,0,0.1387
1,2013,3,6,6,0,0.1822
1,2013,3,6,7,0,0.1593
1,2013,3,6,8,0,0.1580
1,2013,3,6,9,0,0.1580
1,2013,3,6,10,0,0.1479
1,2013,3,6,11,0,0.1542
1,2013,3,6,12,0,0.1542
1,2013,3,6,13,0,0.1391
1,2013,3,6,14,0,0.1450
1,2013,3,6,15,0,0.1443
1,2013,3,6,16,0,0.1391
1,2013,3,6,17,0,0.1607
1,2013,3,6,18,0,0.1913
1,2013,3,6,19,0,0.0000
1,2013,3,6,20,0,0.1507
1,2013,3,6,21,0,0.1507
1,2013,3,6,22,0,0.1538
1,2013,3,6,23,0,0.1538
1,2013,3,7,0,0,0.1457
1,2013,3,7,1,0,0.1455
1,2013,3,7,2,0,0.1455
1,2013,3,7,3,0,0.1517
1,2013,3,7,4,0,0.1498
1,2013,3,7,5,0,0.1566
1,2013,3,7,6,0,0.1506
1,2013,3,7,7,0,0.1637
1,2013,3,7,8,0,0.1491
1,2013,3,7,9,0,0.1487
1,2013,3,7,10,0,0.1336
1,2013,3,7,11,0,0.1534
1,2013,3,7,12,0,0.1496
1,2013,3,7,13,0,0.1563
1,2013,3,7,14,0,0.1410
1,2013,3,7,15,0,0.1431
1,2013,3,7,16,0,0.1432
1,2013,3,7,17,0,0.1435
1,2013,3,7,18,0,0.1576
1,2013,3,7,19,0,0.1673
1,2013,3,7,20,0,0.1498
1,2013,3,7,21,0,0.1690
1,2013,3,7,22,0,0.1521
1,2013,3,7,23,0,0.1534
1,2013,3,8,0,0,0.1455
1,2013,3,8,1,0,0.1420
1,2013,3,8,2,0,0.1498
1,2013,3,8,3,0,0.1476
1,2013,3,8,4,0,0.1670
1,2013,3,8,5,0,0.1670
1,2013,3,8,6,0,0.1693
1,2013,3,8,7,0,0.1372
1,2013,3,8,8,0,0.0197
1,2013,3,8,9,0,0.1498
1,2013,3,8,10,0,0.3152
1,2013,3,8,11,0,0.3451
1,2013,3,8,12,0,0.3161
1,2013,3,8,13,0,0.3170
1,2013,3,8,14,0,0.4025
1,2013,3,8,15,0,0.3367
1,2013,3,8,16,0,0.3155
1,2013,3,8,17,0,0.3979
1,2013,3,8,18,0,0.0278
1,2013,3,8,19,0,0.1448
1,2013,3,8,20,0,0.1448
1,2013,3,8,21,0,0.1294
1,2013,3,8,22,0,0.1494
1,2013,3,8,23,0,0.1207
1,2013,3,9,0,0,0.1418
1,2013,3,9,1,0,0.1115
1,2013,3,9,2,0,0.1333
1,2013,3,9,3,0,0.1333
1,2013,3,9,4,0,0.1418
1,2013,3,9,5,0,0.1082
1,2013,3,9,6,0,0.1588
1,2013,3,9,7,0,0.1240
1,2013,3,9,8,0,0.1413
1,2013,3,9,9,0,0.0160
1,2013,3,9,10,0,0.0235
1,2013,3,9,11,0,0.0235
1,2013,3,9,12,0,0.1434
1,2013,3,9,13,0,0.1378
1,2013,3,9,14,0,0.1385
1,2013,3,9,15,0,0.0957
1,2013,3,9,16,0,0.1453
1,2013,3,9,17,0,0.1614
1,2013,3,9,18,0,0.1490
1,2013,3,9,19,0,0.1425
1,2013,3,9,20,0,0.1426
1,2013,3,9,21,0,0.1192
1,2013,3,9,22,0,0.1486
1,2013,3,9,23,0,0.1435
1,2013,3,10,0,0,0.1404
1,2013,3,10,1,0,0.1399
1,2013,3,10,2,0,0.1412
1,2013,3,10,3,0,0.1482
1,2013,3,10,4,0,0.1501
1,2013,3,10,5,0,0.1441
1,2013,3,10,6,0,0.1473
1,2013,3,10,7,0,0.1417
1,2013,3,10,8,0,0.1411
1,2013,3,10,9,0,0.1411
1,2013,3,10,10,0,0.1405
1,2013,3,10,11,0,0.1477
1,2013,3,10,12,0,0.1393
1,2013,3,10,13,0,0.1386
1,2013,3,10,14,0,0.1390
1,2013,3,10,15,0,0.1351
1,2013,3,10,16,0,0.1374
1,2013,3,10,17,0,0.1576
1,2013,3,10,18,0,0.1583
1,2013,3,10,19,0,0.1518
1,2013,3,10,20,0,0.1559
1,2013,3,10,21,0,0.0000
1,2013,3,10,22,0,0.1556
1,2013,3,10,23,0,0.1500
1,2013,3,11,0,0,0.1276
1,2013,3,11,1,0,0.1259
1,2013,3,11,2,0,0.1461
1,2013,3,11,3,0,0.1616
1,2013,3,11,4,0,0.1514
1,2013,3,11,5,0,0.1562
1,2013,3,11,6,0,0.1546
1,2013,3,11,7,0,0.1590
1,2013,3,11,8,0,0.1567
1,2013,3,11,9,0,0.1486
1,2013,3,11,10,0,0.1551
1,2013,3,11,11,0,0.1629
1,2013,3,11,12,0,0.1144
1,2013,3,11,13,0,0.1400
1,2013,3,11,14,0,0.1400
1,2013,3,11,15,0,0.1430
1,2013,3,11,16,0,0.1383
1,2013,3,11,17,0,0.1561
1,2013,3,11,18,0,0.1619
1,2013,3,11,19,0,0.1627
1,2013,3,11,20,0,0.1675
1,2013,3,11,21,0,0.1487
1,2013,3,11,22,0,0.0000
1,2013,3,11,23,0,0.0000
1,2013,3,12,0,0,0.0000
1,2013,3,12,1,0,0.0000
1,2013,3,12,2,0,0.0000
1,2013,3,12,3,0,0.0000
1,2013,3,12,4,0,0.0000
1,2013,3,12,5,0,0.0000
1,2013,3,12,6,0,0.1594
1,2013,3,12,7,0,0.0000
1,2013,3,12,8,0,0.0000
1,2013,3,12,9,0,0.1660
1,2013,3,12,10,0,0.0000
1,2013,3,12,11,0,0.1531
1,2013,3,12,12,0,0.1506
1,2013,3,12,13,0,0.1541
1,2013,3,12,14,0,0.1534
1,2013,3,12,15,0,0.1536
1,2013,3,12,16,0,0.1556
1,2013,3,12,17,0,0.1737
1,2013,3,12,18,0,0.1549
1,2013,3,12,19,0,0.1549
1,2013,3,12,20,0,0.1657
1,2013,3,12,21,0,0.1673
1,2013,3,12,22,0,0.1526
1,2013,3,12,23,0,0.1515
1,2013,3,13,0,0,0.1507
1,2013,3,13,1,0,0.1627
1,2013,3,13,2,0,0.1582
1,2013,3,13,3,0,0.1582
1,2013,3,13,4,0,0.1470
1,2013,3,13,5,0,0.1398
1,2013,3,13,6,0,0.1507
1,2013,3,13,7,0,0.1696
1,2013,3,13,8,0,0.1696
1,2013,3,13,9,0,0.1575
1,2013,3,13,10,0,0.1569
1,2013,3,13,11,0,0.1609
1,2013,3,13,12,0,0.0374
1,2013,3,13,13,0,0.0376
1,2013,3,13,14,0,0.1547
