DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,11,4,19,0,0.1990
1,2013,11,4,20,0,0.0312
1,2013,11,4,21,0,0.1900
1,2013,11,4,22,0,0.1904
1,2013,11,4,23,0,0.1670
1,2013,11,5,0,0,0.1333
1,2013,11,5,1,0,0.1692
1,2013,11,5,2,0,0.1986
1,2013,11,5,3,0,0.2011
1,2013,11,5,4,0,0.2029
1,2013,11,5,5,0,0.1923
1,2013,11,5,6,0,0.1753
1,2013,11,5,7,0,0.1476
1,2013,11,5,8,0,0.1621
1,2013,11,5,9,0,0.1674
1,2013,11,5,10,0,0.1858
1,2013,11,5,11,0,0.1344
1,2013,11,5,12,0,0.1173
1,2013,11,5,13,0,0.1328
1,2013,11,5,14,0,0.1550
1,2013,11,5,15,0,0.1565
1,2013,11,5,16,0,0.1461
1,2013,11,5,17,0,0.0000
1,2013,11,5,18,0,0.1533
1,2013,11,5,19,0,0.1299
1,2013,11,5,20,0,0.1930
1,2013,11,5,21,0,0.1930
1,2013,11,5,22,0,0.1987
1,2013,11,5,23,0,0.2033
1,2013,11,6,0,0,0.1505
1,2013,11,6,1,0,0.1923
1,2013,11,6,2,0,0.1342
1,2013,11,6,3,0,0.1319
1,2013,11,6,4,0,0.1319
1,2013,11,6,5,0,0.1885
1,2013,11,6,6,0,0.1422
1,2013,11,6,7,0,0.1422
1,2013,11,6,8,0,0.1804
1,2013,11,6,9,0,0.1872
1,2013,11,6,10,0,0.1585
1,2013,11,6,11,0,0.1301
1,2013,11,6,12,0,0.1304
1,2013,11,6,13,0,0.1531
1,2013,11,6,14,0,0.1756
1,2013,11,6,15,0,0.1577
1,2013,11,6,16,0,0.1797
1,2013,11,6,17,0,0.1611
1,2013,11,6,18,0,0.1582
1,2013,11,6,19,0,0.1648
1,2013,11,6,20,0,0.1405
1,2013,11,6,21,0,0.1359
1,2013,11,6,22,0,0.1993
1,2013,11,6,23,0,0.1912
1,2013,11,7,0,0,0.1960
1,2013,11,7,1,0,0.1957
1,2013,11,7,2,0,0.1349
1,2013,11,7,3,0,0.1477
1,2013,11,7,4,0,0.1334
1,2013,11,7,5,0,0.1897
1,2013,11,7,6,0,0.1897
1,2013,11,7,7,0,0.1478
1,2013,11,7,8,0,0.1479
1,2013,11,7,9,0,0.0000
1,2013,11,7,10,0,0.1276
1,2013,11,7,11,0,0.1949
1,2013,11,7,12,0,0.1401
1,2013,11,7,13,0,0.1361
1,2013,11,7,14,0,0.1761
1,2013,11,7,15,0,0.1203
1,2013,11,7,16,0,0.1789
1,2013,11,7,17,0,0.2042
1,2013,11,7,18,0,0.1544
1,2013,11,7,19,0,0.1668
1,2013,11,7,20,0,0.1643
1,2013,11,7,21,0,0.2025
1,2013,11,7,22,0,0.1543
1,2013,11,7,23,0,0.1937
1,2013,11,8,0,0,0.1689
1,2013,11,8,1,0,0.1304
1,2013,11,8,2,0,0.1978
1,2013,11,8,3,0,0.1255
1,2013,11,8,4,0,0.1509
1,2013,11,8,5,0,0.1258
1,2013,11,8,6,0,0.1656
1,2013,11,8,7,0,0.1726
1,2013,11,8,8,0,0.1221
1,2013,11,8,9,0,0.1882
1,2013,11,8,10,0,0.1949
1,2013,11,8,11,0,0.1924
1,2013,11,8,12,0,0.1722
1,2013,11,8,13,0,0.1031
1,2013,11,8,14,0,0.1978
1,2013,11,8,15,0,0.1483
1,2013,11,8,16,0,0.1925
1,2013,11,8,17,0,0.1753
1,2013,11,8,18,0,0.1584
1,2013,11,8,19,0,0.1997
1,2013,11,8,20,0,0.0000
1,2013,11,8,21,0,0.1253
1,2013,11,8,22,0,0.2021
1,2013,11,8,23,0,0.1360
1,2013,11,9,0,0,0.1604
1,2013,11,9,1,0,0.1614
1,2013,11,9,2,0,0.1223
1,2013,11,9,3,0,0.1292
1,2013,11,9,4,0,0.1502
1,2013,11,9,5,0,0.1884
1,2013,11,9,6,0,0.1940
1,2013,11,9,7,0,0.1904
1,2013,11,9,8,0,0.1894
1,2013,11,9,9,0,0.0186
1,2013,11,9,10,0,0.0000
1,2013,11,9,11,0,0.0322
1,2013,11,9,12,0,0.1294
1,2013,11,9,13,0,0.1297
1,2013,11,9,14,0,0.1498
1,2013,11,9,15,0,0.1311
1,2013,11,9,16,0,0.1332
1,2013,11,9,17,0,0.1511
1,2013,11,9,18,0,0.1381
1,2013,11,9,19,0,0.0000
1,2013,11,9,20,0,0.1843
