DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,1,1,0,0,0.3014
1,2013,1,1,1,0,0.3418
1,2013,1,1,2,0,0.3183
1,2013,1,1,3,0,0.3382
1,2013,1,1,4,0,0.3167
1,2013,1,1,5,0,0.3492
1,2013,1,1,6,0,0.3428
1,2013,1,1,7,0,0.3352
1,2013,1,1,8,0,0.3423
1,2013,1,1,9,0,0.0000
1,2013,1,1,10,0,0.3312
1,2013,1,1,11,0,0.3617
1,2013,1,1,12,0,0.3083
1,2013,1,1,13,0,0.0000
1,2013,1,1,14,0,0.3526
1,2013,1,1,15,0,0.3526
1,2013,1,1,16,0,0.3235
1,2013,1,1,17,0,0.3209
1,2013,1,1,18,0,0.1544
1,2013,1,1,19,0,0.1420
1,2013,1,1,20,0,0.1385
1,2013,1,1,21,0,0.0496
1,2013,1,1,22,0,0.0486
1,2013,1,1,23,0,0.0483
1,2013,1,2,0,0,0.0470
1,2013,1,2,1,0,0.1900
1,2013,1,2,2,0,0.1419
1,2013,1,2,3,0,0.3458
1,2013,1,2,4,0,0.3785
1,2013,1,2,5,0,0.3348
1,2013,1,2,6,0,0.3417
1,2013,1,2,7,0,0.3529
1,2013,1,2,8,0,0.3518
1,2013,1,2,9,0,0.3180
1,2013,1,2,10,0,0.3180
1,2013,1,2,11,0,0.3339
1,2013,1,2,12,0,0.3232
1,2013,1,2,13,0,0.3568
1,2013,1,2,14,0,0.3745
1,2013,1,2,15,0,0.3166
1,2013,1,2,16,0,0.3367
1,2013,1,2,17,0,0.3458
1,2013,1,2,18,0,0.3393
1,2013,1,2,19,0,0.3273
1,2013,1,2,20,0,0.3207
1,2013,1,2,21,0,0.3245
1,2013,1,2,22,0,0.3309
1,2013,1,2,23,0,0.3309
1,2013,1,3,0,0,0.3147
1,2013,1,3,1,0,0.3251
1,2013,1,3,2,0,0.3685
1,2013,1,3,3,0,0.1502
1,2013,1,3,4,0,0.3540
1,2013,1,3,5,0,0.1678
1,2013,1,3,6,0,0.3119
1,2013,1,3,7,0,0.3950
1,2013,1,3,8,0,0.3950
1,2013,1,3,9,0,0.3240
1,2013,1,3,10,0,0.3596
1,2013,1,3,11,0,0.3839
1,2013,1,3,12,0,0.3233
1,2013,1,3,13,0,0.3233
1,2013,1,3,14,0,0.3154
1,2013,1,3,15,0,0.3678
1,2013,1,3,16,0,0.3276
1,2013,1,3,17,0,0.3217
1,2013,1,3,18,0,0.3677
1,2013,1,3,19,0,0.3261
1,2013,1,3,20,0,0.3382
1,2013,1,3,21,0,0.3512
1,2013,1,3,22,0,0.3515
1,2013,1,3,23,0,0.3234
1,2013,1,4,0,0,0.3220
1,2013,1,4,1,0,0.3220
1,2013,1,4,2,0,0.3246
1,2013,1,4,3,0,0.3269
1,2013,1,4,4,0,0.3269
1,2013,1,4,5,0,0.3866
1,2013,1,4,6,0,0.3226
1,2013,1,4,7,0,0.3283
1,2013,1,4,8,0,0.3378
1,2013,1,4,9,0,0.3302
1,2013,1,4,10,0,0.1942
1,2013,1,4,11,0,0.3845
1,2013,1,4,12,0,0.3651
1,2013,1,4,13,0,0.3584
